,id_A,wc_A,feature_A,us_weld_dist_A,wt_A,depth_A,length_A,width_A,orientation_A,pressure_1_A,pressure_2_A,joint_length_A,lat_A,lng_A,comments_A,us_weld_id_A,us_weld_dist_coord_A,us_weld_dist_wc_A,h_dist_A,orientation_x_A,orientation_y_A,id_B,wc_B,feature_B,us_weld_dist_B,wt_B,depth_B,length_B,width_B,orientation_B,pressure_1_B,pressure_2_B,joint_length_B,lat_B,lng_B,comments_B,us_weld_id_B,us_weld_dist_coord_B,us_weld_dist_wc_B,h_dist_B,orientation_x_B,orientation_y_B,pipe_section,section_sequence
2190,22010,94424.051,WELD,,0.219,,,,,,,44.9890000000014,32.52673034,-104.20723364,,22010.0,0.0,0.0,295.3202564728157,,,22250,95060.32,WELD,,0.219,,,,,,,45.02700000000186,32.52673034,-104.20723364,,22250.0,0.0,0.0,295.3202564728157,,,2190,200
2191,22020,94451.387,WELD,,0.219,,,,,,,27.335999999995693,32.52679898,-104.20727007,,22020.0,0.0,0.0,295.328617529039,,,22260,95087.656,WELD,,0.219,,,,,,,27.335999999995693,32.52679898,-104.20727007,,22260.0,0.0,0.0,295.328617529039,,,2191,200
2192,22030,94496.388,WELD,,0.219,,,,,,,45.00100000000384,32.52691182,-104.20733044,,22030.0,0.0,0.0,295.3423804937731,,,22270,95132.737,WELD,,0.219,,,,,,,45.080999999991036,32.52691182,-104.20733044,,22270.0,0.0,0.0,295.3423804937731,,,2192,200
2193,22040,94541.398,WELD,,0.219,,,,,,,45.00999999999476,32.52702444,-104.20739143,,22040.0,0.0,0.0,295.35614405497165,,,22280,95177.803,WELD,,0.219,,,,,,,45.06600000000617,32.52702444,-104.20739143,,22280.0,0.0,0.0,295.35614405497165,,,2193,200
2194,22050,94586.398,WELD,,0.219,,,,,,,45.0,32.5271368,-104.20745294,,22050.0,0.0,0.0,295.36990041126677,,,22290,95222.884,WELD,,0.219,,,,,,,45.08100000000559,32.5271368,-104.20745294,,22290.0,0.0,0.0,295.36990041126677,,,2194,200
2195,22060,94631.442,WELD,,0.219,,,,,,,45.04399999999441,32.52724953,-104.2075139,,22060.0,0.0,0.0,295.38367408025414,,,22300,95267.91,WELD,,0.219,,,,,,,45.02599999999802,32.52724953,-104.2075139,,22300.0,0.0,0.0,295.38367408025414,,,2195,200
2196,22070,94676.464,WELD,,0.219,,,,,,,45.02200000001176,32.52736217,-104.20757494,,22070.0,0.0,0.0,295.3974415350583,,,22310,95313.005,WELD,,0.219,,,,,,,45.095000000001164,32.52736217,-104.20757494,,22310.0,0.0,0.0,295.3974415350583,,,2196,200
2197,22080,94721.519,WELD,,0.219,,,,,,,45.054999999993015,32.52747521,-104.20763516,,22080.0,0.0,0.0,295.4112193242035,,,22320,95358.041,WELD,,0.219,,,,,,,45.03599999999278,32.52747521,-104.20763516,,22320.0,0.0,0.0,295.4112193242035,,,2197,200
2198,22090,94749.281,WELD,,0.219,,,,,,,27.762000000002445,32.52754521,-104.20767134,,22090.0,0.0,0.0,295.4197098940432,,,22330,95385.789,WELD,,0.219,,,,,,,27.74800000000687,32.52754521,-104.20767134,,22330.0,0.0,0.0,295.4197098940432,,,2198,200
2199,22100,94794.302,WELD,,0.219,,,,,,,45.020999999993364,32.52765846,-104.20773077,,22100.0,0.0,0.0,295.43347973721677,,,22340,95430.826,WELD,,0.219,,,,,,,45.036999999996624,32.52765846,-104.20773077,,22340.0,0.0,0.0,295.43347973721677,,,2199,200
2200,22110,94839.313,WELD,,0.219,,,,,,,45.0109999999986,32.52777137,-104.20779103,,22110.0,0.0,0.0,295.4472457373661,,,22350,95475.891,WELD,,0.219,,,,,,,45.06500000000233,32.52777137,-104.20779103,,22350.0,0.0,0.0,295.4472457373661,,,2200,200
2201,22120,94884.335,WELD,,0.219,,,,,,,45.02200000001176,32.52788424,-104.20785139,,22120.0,0.0,0.0,295.4610113706599,,,22360,95520.967,WELD,,0.219,,,,,,,45.07600000000093,32.52788424,-104.20785139,,22360.0,0.0,0.0,295.4610113706599,,,2201,200
2202,22130,94929.423,WELD,,0.219,,,,,,,45.087999999988824,32.52799698,-104.20791263,,22130.0,0.0,0.0,295.4747964560194,,,22370,95566.022,WELD,,0.219,,,,,,,45.054999999993015,32.52799698,-104.20791263,,22370.0,0.0,0.0,295.4747964560194,,,2202,200
2203,22140,94974.444,WELD,,0.219,,,,,,,45.021000000007916,32.52810949,-104.20797391,,22140.0,0.0,0.0,295.48855954954615,,,22380,95611.142,WELD,,0.219,,,,,,,45.120000000009895,32.52810949,-104.20797391,,22380.0,0.0,0.0,295.48855954954615,,,2203,200
2204,22150,95019.477,WELD,,0.219,,,,,,,45.03299999999581,32.52822191,-104.20803555,,22150.0,0.0,0.0,295.5023268413509,,,22390,95656.208,WELD,,0.219,,,,,,,45.06599999999162,32.52822191,-104.20803555,,22390.0,0.0,0.0,295.5023268413509,,,2204,200
2205,22160,95064.499,WELD,,0.219,,,,,,,45.021999999997206,32.52833486,-104.2080957,,22160.0,0.0,0.0,295.5160928213807,,,22400,95701.253,WELD,,0.219,,,,,,,45.044999999998254,32.52833486,-104.2080957,,22400.0,0.0,0.0,295.5160928213807,,,2205,200
2206,22170,95109.597,WELD,,0.219,,,,,,,45.09799999999814,32.5284481,-104.20815576,,22170.0,0.0,0.0,295.5298850532883,,,22410,95746.309,WELD,,0.219,,,,,,,45.05599999999686,32.5284481,-104.20815576,,22410.0,0.0,0.0,295.5298850532883,,,2206,200
2207,22180,95154.641,WELD,,0.219,,,,,,,45.044000000008964,32.5285611,-104.20821601,,22180.0,0.0,0.0,295.54365985050856,,,22420,95791.424,WELD,,0.219,,,,,,,45.11500000000524,32.5285611,-104.20821601,,22420.0,0.0,0.0,295.54365985050856,,,2207,200
2208,22190,95199.641,WELD,,0.219,,,,,,,45.0,32.52867369,-104.20827698,,22190.0,0.0,0.0,295.55741956978375,,,22430,95836.578,WELD,,0.219,,,,,,,45.153999999994994,32.52867369,-104.20827698,,22430.0,0.0,0.0,295.55741956978375,,,2208,200
2209,22200,95244.674,WELD,,0.219,,,,,,,45.03299999999581,32.52878648,-104.20833772,,22200.0,0.0,0.0,295.57119114824565,,,22440,95881.634,WELD,,0.219,,,,,,,45.05600000001141,32.52878648,-104.20833772,,22440.0,0.0,0.0,295.57119114824565,,,2209,200
2210,22210,95289.685,WELD,,0.219,,,,,,,45.0109999999986,32.52889928,-104.20839822,,22210.0,0.0,0.0,295.5849548200386,,,22450,95926.753,WELD,,0.219,,,,,,,45.1189999999915,32.52889928,-104.20839822,,22450.0,0.0,0.0,295.5849548200386,,,2210,200
2211,22220,95334.75,WELD,,0.219,,,,,,,45.06500000000233,32.52901228,-104.20845862,,22220.0,0.0,0.0,295.5987351852067,,,22460,95971.883,WELD,,0.219,,,,,,,45.13000000000466,32.52901228,-104.20845862,,22460.0,0.0,0.0,295.5987351852067,,,2211,200
2212,22230,95379.772,WELD,,0.219,,,,,,,45.021999999997206,32.52912529,-104.20851871,,22230.0,0.0,0.0,295.61250504049303,,,22470,96016.943,WELD,,0.219,,,,,,,45.05999999999767,32.52912529,-104.20851871,,22470.0,0.0,0.0,295.61250504049303,,,2212,200
2213,22240,95424.827,WELD,,0.219,,,,,,,45.05500000000757,32.52923837,-104.20857883,,22240.0,0.0,0.0,295.6262831539177,,,22480,96062.043,WELD,,0.219,,,,,,,45.10000000000582,32.52923837,-104.20857883,,22480.0,0.0,0.0,295.6262831539177,,,2213,200
2214,22250,95469.827,WELD,,0.219,,,,,,,45.0,32.52935122,-104.20863912,,22250.0,0.0,0.0,295.6400441098454,,,22490,96107.109,WELD,,0.219,,,,,,,45.06599999999162,32.52935122,-104.20863912,,22490.0,0.0,0.0,295.6400441098454,,,2214,200
2215,22260,95514.881,WELD,,0.219,,,,,,,45.05399999998917,32.52946415,-104.20869964,,22260.0,0.0,0.0,295.653821782173,,,22500,96152.174,WELD,,0.219,,,,,,,45.06500000000233,32.52946415,-104.20869964,,22500.0,0.0,0.0,295.653821782173,,,2215,200
2216,22270,95559.903,WELD,,0.219,,,,,,,45.02200000001176,32.52957671,-104.2087608,,22270.0,0.0,0.0,295.66758548508886,,,22510,96197.339,WELD,,0.219,,,,,,,45.16500000000815,32.52957671,-104.2087608,,22510.0,0.0,0.0,295.66758548508886,,,2216,200
2217,22280,95604.925,WELD,,0.219,,,,,,,45.021999999997206,32.52968938,-104.2088217,,22280.0,0.0,0.0,295.68135074483405,,,22520,96242.425,WELD,,0.219,,,,,,,45.08599999999569,32.52968938,-104.2088217,,22520.0,0.0,0.0,295.68135074483405,,,2217,200
2218,22290,95649.947,WELD,,0.219,,,,,,,45.021999999997206,32.52980214,-104.20888236,,22290.0,0.0,0.0,295.6951162636248,,,22530,96287.569,WELD,,0.219,,,,,,,45.14400000000023,32.52980214,-104.20888236,,22530.0,0.0,0.0,295.6951162636248,,,2218,200
111,20000139,95650.394,METAL LOSS,,0.219,0.101,0.746,0.784,285.0,,,,32.52980335,-104.208883,Ext Metal Loss,22300.0,13.623927319674642,44.58599999999569,295.6952635716554,3.8822856765378044,-14.488887394336027,,,,,,,,,,,,,,,,,,,,,,2219,0
2219,22300,95694.98,WELD,,0.219,,,,,,,45.03299999999581,32.52991495,-104.20894298,,22300.0,0.0,0.0,295.7088853960472,,,22540,96332.7,WELD,,0.219,,,,,,,45.130999999993946,32.52991495,-104.20894298,,22540.0,0.0,0.0,295.7088853960472,,,2219,200
2220,22310,95740.001,WELD,,0.219,,,,,,,45.021000000007916,32.53002781,-104.20900334,,22310.0,0.0,0.0,295.7226499607515,,,22550,96377.795,WELD,,0.219,,,,,,,45.095000000001164,32.53002781,-104.20900334,,22550.0,0.0,0.0,295.7226499607515,,,2220,200
2221,22320,95785.023,WELD,,0.219,,,,,,,45.021999999997206,32.53014075,-104.20906346,,22320.0,0.0,0.0,295.7364137636128,,,22560,96422.852,WELD,,0.219,,,,,,,45.0570000000007,32.53014075,-104.20906346,,22560.0,0.0,0.0,295.7364137636128,,,2221,200
2222,22330,95830.034,WELD,,0.219,,,,,,,45.0109999999986,32.53025354,-104.20912394,,22330.0,0.0,0.0,295.7501756407085,,,22570,96467.997,WELD,,0.219,,,,,,,45.145000000004075,32.53025354,-104.20912394,,22570.0,0.0,0.0,295.7501756407085,,,2222,200
2223,22340,95875.034,WELD,,0.219,,,,,,,45.0,32.53036617,-104.20918469,,22340.0,0.0,0.0,295.76393122449366,,,22580,96513.097,WELD,,0.219,,,,,,,45.09999999999127,32.53036617,-104.20918469,,22580.0,0.0,0.0,295.76393122449366,,,2223,200
2224,22350,95920.023,WELD,,0.219,,,,,,,44.9890000000014,32.53047871,-104.20924569,,22350.0,0.0,0.0,295.7776869163547,,,22590,96558.148,WELD,,0.219,,,,,,,45.05100000000675,32.53047871,-104.20924569,,22590.0,0.0,0.0,295.7776869163547,,,2224,200
2225,22360,95923.113,WELD,,0.219,,,,,,,3.0899999999965075,32.53048646,-104.20924984,,22360.0,0.0,0.0,295.7786323072803,,,22600,96561.245,WELD,,0.219,,,,,,,3.0969999999942956,32.53048646,-104.20924984,,22600.0,0.0,0.0,295.7786323072803,,,2225,200
2226,22370,95968.135,WELD,,0.219,,,,,,,45.021999999997206,32.53059934,-104.20931,,22370.0,0.0,0.0,295.79239146300586,,,22610,96606.32,WELD,,0.219,,,,,,,45.07500000001164,32.53059934,-104.20931,,22610.0,0.0,0.0,295.79239146300586,,,2226,200
112,20000140,95968.55,METAL LOSS,,0.219,0.16,0.576,0.587,342.0,,,,32.53060044,-104.20931058,Ext Metal Loss,22380.0,13.629817284272653,44.60700000000361,295.7925253116044,14.265847744427303,-4.635254915624214,,,,,,,,,,,,,,,,,,,,,,2227,0
2227,22380,96013.157,WELD,,0.219,,,,,,,45.02200000001176,32.53071236,-104.20936987,,22380.0,0.0,0.0,295.8061541216673,,,22620,96651.43,WELD,,0.219,,,,,,,45.10999999998603,32.53071236,-104.20936987,,22620.0,0.0,0.0,295.8061541216673,,,2227,200
2228,22390,96058.2,WELD,,0.219,,,,,,,45.04299999999057,32.53082524,-104.20943016,,22390.0,0.0,0.0,295.81991810671593,,,22630,96696.55,WELD,,0.219,,,,,,,45.120000000009895,32.53082524,-104.20943016,,22630.0,0.0,0.0,295.81991810671593,,,2228,200
2229,22400,96103.255,WELD,,0.219,,,,,,,45.05500000000757,32.53093801,-104.20949098,,22400.0,0.0,0.0,295.8336905711422,,,22640,96741.709,WELD,,0.219,,,,,,,45.15899999999965,32.53093801,-104.20949098,,22640.0,0.0,0.0,295.8336905711422,,,2229,200
2230,22410,96136.814,WELD,,0.219,,,,,,,33.55899999999383,32.53102198,-104.20953638,,22410.0,0.0,0.0,295.8439499135883,,,22650,96775.303,WELD,,0.219,,,,,,,33.59399999999732,32.53102198,-104.20953638,,22650.0,0.0,0.0,295.8439499135883,,,2230,200
2231,22420,96181.858,WELD,,0.219,,,,,,,45.04399999999441,32.5311346,-104.20959762,,22420.0,0.0,0.0,295.85772268212935,,,22660,96820.422,WELD,,0.219,,,,,,,45.119000000006054,32.5311346,-104.20959762,,22660.0,0.0,0.0,295.85772268212935,,,2231,200
2232,22430,96226.89,WELD,,0.219,,,,,,,45.03200000000652,32.53124747,-104.20965811,,22430.0,0.0,0.0,295.87149307478296,,,22670,96865.611,WELD,,0.219,,,,,,,45.18899999999849,32.53124747,-104.20965811,,22670.0,0.0,0.0,295.87149307478296,,,2232,200
2233,22440,96271.901,WELD,,0.219,,,,,,,45.0109999999986,32.53136021,-104.20971866,,22440.0,0.0,0.0,295.88525242690014,,,22680,96910.77,WELD,,0.219,,,,,,,45.15899999999965,32.53136021,-104.20971866,,22680.0,0.0,0.0,295.88525242690014,,,2233,200
2234,22450,96316.923,WELD,,0.219,,,,,,,45.021999999997206,32.531473,-104.20977933,,22450.0,0.0,0.0,295.89902134275655,,,22690,96955.933,WELD,,0.219,,,,,,,45.163000000000466,32.531473,-104.20977933,,22690.0,0.0,0.0,295.89902134275655,,,2234,200
2235,22460,96361.967,WELD,,0.219,,,,,,,45.044000000008964,32.53158578,-104.20984009,,22460.0,0.0,0.0,295.9127925824046,,,22700,97001.053,WELD,,0.219,,,,,,,45.11999999999534,32.53158578,-104.20984009,,22700.0,0.0,0.0,295.9127925824046,,,2235,200
2236,22470,96406.934,WELD,,0.219,,,,,,,44.96699999998964,32.53169857,-104.20990027,,22470.0,0.0,0.0,295.9265432707224,,,22710,97046.074,WELD,,0.219,,,,,,,45.020999999993364,32.53169857,-104.20990027,,22710.0,0.0,0.0,295.9265432707224,,,2236,200
2237,22480,96451.923,WELD,,0.219,,,,,,,44.9890000000014,32.53181166,-104.20995988,,22480.0,0.0,0.0,295.9403033802479,,,22720,97091.194,WELD,,0.219,,,,,,,45.120000000009895,32.53181166,-104.20995988,,22720.0,0.0,0.0,295.9403033802479,,,2237,200
2238,22490,96496.923,WELD,,0.219,,,,,,,45.0,32.53192475,-104.2100195,,22490.0,0.0,0.0,295.9540638590191,,,22730,97136.328,WELD,,0.219,,,,,,,45.13399999999092,32.53192475,-104.2100195,,22730.0,0.0,0.0,295.9540638590191,,,2238,200
2239,22500,96541.978,WELD,,0.219,,,,,,,45.05500000000757,32.53203764,-104.2100799,,22500.0,0.0,0.0,295.9678329283085,,,22740,97181.453,WELD,,0.219,,,,,,,45.125,32.53203764,-104.2100799,,22740.0,0.0,0.0,295.9678329283085,,,2239,200
2240,22510,96586.956,WELD,,0.219,,,,,,,44.978000000002794,32.53214984,-104.21014162,,22510.0,0.0,0.0,295.98158065546653,,,22750,97226.578,WELD,,0.219,,,,,,,45.125,32.53214984,-104.21014162,,22750.0,0.0,0.0,295.98158065546653,,,2240,200
2241,22520,96631.923,WELD,,0.219,,,,,,,44.96699999998964,32.53226101,-104.21020575,,22520.0,0.0,0.0,295.995312873225,,,22760,97271.655,WELD,,0.219,,,,,,,45.07700000000477,32.53226101,-104.21020575,,22760.0,0.0,0.0,295.995312873225,,,2241,200
2242,22530,96676.869,WELD,,0.219,,,,,,,44.94600000001083,32.53237146,-104.21027147,,22530.0,0.0,0.0,296.00903072986137,,,22770,97316.716,WELD,,0.219,,,,,,,45.06100000000151,32.53237146,-104.21027147,,22770.0,0.0,0.0,296.00903072986137,,,2242,200
2243,22540,96721.858,WELD,,0.219,,,,,,,44.988999999986845,32.53248138,-104.21033882,,22540.0,0.0,0.0,296.0227551078828,,,22780,97361.817,WELD,,0.219,,,,,,,45.10099999999511,32.53248138,-104.21033882,,22780.0,0.0,0.0,296.0227551078828,,,2243,200
2244,22550,96766.825,WELD,,0.219,,,,,,,44.96700000000419,32.53259135,-104.21040589,,22550.0,0.0,0.0,296.0364741767615,,,22790,97406.907,WELD,,0.219,,,,,,,45.09000000001106,32.53259135,-104.21040589,,22790.0,0.0,0.0,296.0364741767615,,,2244,200
2245,22560,96811.803,WELD,,0.219,,,,,,,44.978000000002794,32.53270126,-104.21047311,,22560.0,0.0,0.0,296.0501927003546,,,22800,97451.939,WELD,,0.219,,,,,,,45.03199999999197,32.53270126,-104.21047311,,22800.0,0.0,0.0,296.0501927003546,,,2245,200
2246,22570,96856.803,WELD,,0.219,,,,,,,45.0,32.53281127,-104.21054015,,22570.0,0.0,0.0,296.0639147371569,,,22810,97497.054,WELD,,0.219,,,,,,,45.11500000000524,32.53281127,-104.21054015,,22810.0,0.0,0.0,296.0639147371569,,,2246,200
2247,22580,96901.814,WELD,,0.219,,,,,,,45.0109999999986,32.53292133,-104.21060726,,22580.0,0.0,0.0,296.0776444811985,,,22820,97542.139,WELD,,0.219,,,,,,,45.08499999999185,32.53292133,-104.21060726,,22820.0,0.0,0.0,296.0776444811985,,,2247,200
2248,22590,96946.825,WELD,,0.219,,,,,,,45.0109999999986,32.53303109,-104.21067509,,22590.0,0.0,0.0,296.0913703822909,,,22830,97587.161,WELD,,0.219,,,,,,,45.021999999997206,32.53303109,-104.21067509,,22830.0,0.0,0.0,296.0913703822909,,,2248,200
2249,22600,96991.825,WELD,,0.219,,,,,,,45.0,32.53314088,-104.21074228,,22600.0,0.0,0.0,296.1050755437706,,,22840,97632.182,WELD,,0.219,,,,,,,45.021000000007916,32.53314088,-104.21074228,,22840.0,0.0,0.0,296.1050755437706,,,2249,200
2250,22610,97036.836,WELD,,0.219,,,,,,,45.0109999999986,32.53325045,-104.21081042,,22610.0,0.0,0.0,296.11879358267186,,,22850,97677.214,WELD,,0.219,,,,,,,45.03200000000652,32.53325045,-104.21081042,,22850.0,0.0,0.0,296.11879358267186,,,2250,200
2251,22620,97078.965,WELD,,0.28,,,,,,,42.129000000000815,32.53335241,-104.21087551,,22620.0,0.0,0.0,296.13162143695604,,,22860,97719.398,WELD,,0.28,,,,,,,42.18399999999383,32.53335241,-104.21087551,,22860.0,0.0,0.0,296.13162143695604,,,2251,200
2252,22630,97081.977,WELD,,0.28,,,,,,,3.0120000000024447,32.53335975,-104.21088005,,22630.0,0.0,0.0,296.13253948030876,,,22870,97722.361,WELD,,0.28,,,,,,,2.963000000003376,32.53335975,-104.21088005,,22870.0,0.0,0.0,296.13253948030876,,,2252,200
100,10000064,97082.189,LOCATION,,,,,,0.0,,,,32.53336086,-104.21088072,Tee on top of pipe,22640.0,0.14132271300267832,0.7079999999987194,296.13267769632455,15.0,0.0,10000096,97722.615,LOCATION,,,,,,0.0,,,,32.53336085,-104.21088071,Tee on top of pipe,22880.0,0.1427408031049405,0.6799999999930151,296.13267630370615,15.0,0.0,2253,0
2253,22640,97082.897,WELD,,0.28,,,,,,,0.9199999999982538,32.53336199,-104.21088141,,22640.0,0.0,0.0,296.13281869757486,,,22880,97723.295,WELD,,0.28,,,,,,,0.93399999999383,32.53336199,-104.21088141,,22880.0,0.0,0.0,296.13281869757486,,,2253,200
2254,22650,97085.917,WELD,,0.219,,,,,,,3.0200000000040745,32.53336936,-104.21088598,,22650.0,0.0,0.0,296.13374091878575,,,22890,97726.285,WELD,,0.219,,,,,,,2.9900000000052387,32.53336936,-104.21088598,,22890.0,0.0,0.0,296.13374091878575,,,2254,200
2255,22660,97130.733,WELD,,0.219,,,,,,,44.81599999999162,32.53347963,-104.21095129,,22660.0,0.0,0.0,296.147425154344,,,22900,97771.208,WELD,,0.219,,,,,,,44.92299999999523,32.53347963,-104.21095129,,22900.0,0.0,0.0,296.147425154344,,,2255,200
2256,22670,97175.755,WELD,,0.219,,,,,,,45.02200000001176,32.5335901,-104.21101729,,22670.0,0.0,0.0,296.16115546613077,,,22910,97816.268,WELD,,0.219,,,,,,,45.05999999999767,32.5335901,-104.21101729,,22910.0,0.0,0.0,296.16115546613077,,,2256,200
2257,22680,97220.766,WELD,,0.219,,,,,,,45.0109999999986,32.53369982,-104.21108444,,22680.0,0.0,0.0,296.1748519976755,,,22920,97861.314,WELD,,0.219,,,,,,,45.046000000002095,32.53369982,-104.21108444,,22920.0,0.0,0.0,296.1748519976755,,,2257,200
2258,22690,97265.799,WELD,,0.219,,,,,,,45.03299999999581,32.53380936,-104.21115282,,22690.0,0.0,0.0,296.18857590507093,,,22930,97906.365,WELD,,0.219,,,,,,,45.05100000000675,32.53380936,-104.21115282,,22930.0,0.0,0.0,296.18857590507093,,,2258,200
2259,22700,97310.864,WELD,,0.219,,,,,,,45.06500000000233,32.5339194,-104.21122036,,22700.0,0.0,0.0,296.2023196055113,,,22940,97951.451,WELD,,0.219,,,,,,,45.08599999999569,32.5339194,-104.21122036,,22940.0,0.0,0.0,296.2023196055113,,,2259,200
2260,22710,97355.919,WELD,,0.219,,,,,,,45.054999999993015,32.53402999,-104.21128654,,22710.0,0.0,0.0,296.2160688606431,,,22950,97996.55,WELD,,0.219,,,,,,,45.09900000000198,32.53402999,-104.21128654,,22950.0,0.0,0.0,296.2160688606431,,,2260,200
2261,22720,97400.974,WELD,,0.219,,,,,,,45.05500000000757,32.53414049,-104.21135285,,22720.0,0.0,0.0,296.22981376456755,,,22960,98041.577,WELD,,0.219,,,,,,,45.02700000000186,32.53414049,-104.21135285,,22960.0,0.0,0.0,296.22981376456755,,,2261,200
2262,22730,97445.996,WELD,,0.219,,,,,,,45.021999999997206,32.5342506,-104.21141979,,22730.0,0.0,0.0,296.2435422941116,,,22970,98086.525,WELD,,0.219,,,,,,,44.947999999989406,32.5342506,-104.21141979,,22970.0,0.0,0.0,296.2435422941116,,,2262,200
2263,22740,97490.941,WELD,,0.219,,,,,,,44.945000000006985,32.53435998,-104.21148766,,22740.0,0.0,0.0,296.2572309052154,,,22980,98131.541,WELD,,0.219,,,,,,,45.01600000000326,32.53435998,-104.21148766,,22980.0,0.0,0.0,296.2572309052154,,,2263,200
2264,22750,97535.996,WELD,,0.219,,,,,,,45.054999999993015,32.53447004,-104.21155475,,22750.0,0.0,0.0,296.27095991149594,,,22990,98176.577,WELD,,0.219,,,,,,,45.036000000007334,32.53447004,-104.21155475,,22990.0,0.0,0.0,296.27095991149594,,,2264,200
2265,22760,97581.017,WELD,,0.219,,,,,,,45.021000000007916,32.53457991,-104.21162234,,22760.0,0.0,0.0,296.2846881228684,,,23000,98221.667,WELD,,0.219,,,,,,,45.08999999999651,32.53457991,-104.21162234,,23000.0,0.0,0.0,296.2846881228684,,,2265,200
2266,22770,97626.116,WELD,,0.219,,,,,,,45.09899999998743,32.5346896,-104.21169084,,22770.0,0.0,0.0,296.2984318107154,,,23010,98266.797,WELD,,0.219,,,,,,,45.13000000000466,32.5346896,-104.21169084,,23010.0,0.0,0.0,296.2984318107154,,,2266,200
2267,22780,97671.148,WELD,,0.219,,,,,,,45.03200000000652,32.53479861,-104.21176041,,22780.0,0.0,0.0,296.3121458936465,,,23020,98311.872,WELD,,0.219,,,,,,,45.07499999999709,32.53479861,-104.21176041,,23020.0,0.0,0.0,296.3121458936465,,,2267,200
2268,22790,97700.963,WELD,,0.219,,,,,,,29.81500000000233,32.53487109,-104.2118058,,22790.0,0.0,0.0,296.32123205971476,,,23030,98341.731,WELD,,0.219,,,,,,,29.85899999999674,32.53487109,-104.2118058,,23030.0,0.0,0.0,296.32123205971476,,,2268,200
2269,22800,97745.974,WELD,,0.219,,,,,,,45.0109999999986,32.5349818,-104.21187138,,22800.0,0.0,0.0,296.33497124657634,,,23040,98386.733,WELD,,0.219,,,,,,,45.00199999999313,32.5349818,-104.21187138,,23040.0,0.0,0.0,296.33497124657634,,,2269,200
2270,22810,97759.037,WELD,,0.28,,,,,,,13.062999999994645,32.53501402,-104.21189022,,22810.0,0.0,0.0,296.3389606281093,,,23050,98399.844,WELD,,0.28,,,,,,,13.111000000004424,32.53501402,-104.21189022,,23050.0,0.0,0.0,296.3389606281093,,,2270,200
2271,22820,97762.039,WELD,,0.28,,,,,,,3.0020000000076834,32.53502142,-104.21189457,,22820.0,0.0,0.0,296.3398777288393,,,23060,98402.827,WELD,,0.28,,,,,,,2.9830000000074506,32.53502142,-104.21189457,,23060.0,0.0,0.0,296.3398777288393,,,2271,200
113,10000065,97762.226,LOCATION,,,,,,0.0,,,,32.53502261,-104.21189528,Tee on top of pipe,22830.0,0.13324962980565547,0.7320000000036089,296.3400255981076,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,2272,0
350,,,,,,,,,,,,,,,,,,,,,,10000097,98403.041,LOCATION,,,,,,0.0,,,,32.53502254,-104.21189524,Tee on top of pipe,23070.0,0.14188808554756513,0.7339999999967404,296.3400169655569,15.0,0.0,2272,0
2272,22830,97762.958,WELD,,0.28,,,,,,,0.9189999999944121,32.53502368,-104.21189592,,22830.0,0.0,0.0,296.3401586155794,,,23070,98403.775,WELD,,0.28,,,,,,,0.9479999999894062,32.53502368,-104.21189592,,23070.0,0.0,0.0,296.3401586155794,,,2272,200
2273,22840,97765.959,WELD,,0.219,,,,,,,3.0010000000038417,32.53503105,-104.21190035,,22840.0,0.0,0.0,296.3410756300068,,,23080,98406.755,WELD,,0.219,,,,,,,2.9800000000104774,32.53503105,-104.21190035,,23080.0,0.0,0.0,296.3410756300068,,,2273,200
2274,22850,97797.83,WELD,,0.219,,,,,,,31.870999999999185,32.53510905,-104.21194776,,22850.0,0.0,0.0,296.3508003436119,,,23090,98438.729,WELD,,0.219,,,,,,,31.97400000000198,32.53510905,-104.21194776,,23090.0,0.0,0.0,296.3508003436119,,,2274,200
2275,22860,97842.852,WELD,,0.219,,,,,,,45.021999999997206,32.53521906,-104.21201504,,22860.0,0.0,0.0,296.36453131735266,,,23100,98483.889,WELD,,0.219,,,,,,,45.15999999998894,32.53521906,-104.21201504,,23100.0,0.0,0.0,296.36453131735266,,,2275,200
2276,22870,97887.819,WELD,,0.219,,,,,,,44.96700000000419,32.53532881,-104.21208259,,22870.0,0.0,0.0,296.3782457974928,,,23110,98528.96,WELD,,0.219,,,,,,,45.07100000001083,32.53532881,-104.21208259,,23110.0,0.0,0.0,296.3782457974928,,,2276,200
2277,22880,97932.83,WELD,,0.219,,,,,,,45.0109999999986,32.53543862,-104.21215021,,22880.0,0.0,0.0,296.39196900616264,,,23120,98574.065,WELD,,0.219,,,,,,,45.104999999995925,32.53543862,-104.21215021,,23120.0,0.0,0.0,296.39196900616264,,,2277,200
2278,22890,97977.808,WELD,,0.219,,,,,,,44.978000000002794,32.53554832,-104.21221786,,22890.0,0.0,0.0,296.4056821042137,,,23130,98619.082,WELD,,0.219,,,,,,,45.01699999999255,32.53554832,-104.21221786,,23130.0,0.0,0.0,296.4056821042137,,,2278,200
2279,22900,98022.819,WELD,,0.219,,,,,,,45.0109999999986,32.53565852,-104.21228467,,22900.0,0.0,0.0,296.4194149897335,,,23140,98664.178,WELD,,0.219,,,,,,,45.096000000005006,32.53565852,-104.21228467,,23140.0,0.0,0.0,296.4194149897335,,,2279,200
