B,joint_length
1452,45.21700000000419
1453,45.233000000000175
1454,45.21899999999732
1455,45.179000000003725
1456,44.044999999998254
1457,45.26299999999901
1458,45.27700000000186
1459,40.87399999999616
1460,45.29700000000594
1461,45.291999999994005
1462,45.257000000005064
1463,45.265999999995984
1464,45.24300000000221
1465,45.20300000000134
1466,45.2129999999961
1467,45.23200000000361
1468,38.572000000000116
1469,45.2129999999961
1470,45.22699999999895
1471,45.233000000000175
1472,45.23200000000361
1473,45.228000000002794
1474,45.20799999999872
1475,45.20799999999872
1476,45.216999999996915
1477,45.27700000000186
1478,45.28199999999924
1479,45.28100000000268
1480,45.29099999999744
1482,45.29699999999866
1483,45.291000000004715
1484,45.291999999994005
1485,45.30200000000332
1486,45.28199999999924
1487,45.283000000003085
1488,45.271999999997206
1489,45.2870000000039
1490,45.233000000000175
1491,45.29699999999866
1492,45.28600000000006
1493,45.286999999996624
1495,45.300999999999476
1496,45.28199999999924
1497,45.27100000000064
1498,45.28199999999924
1499,45.296000000002095
1500,45.27700000000186
1501,45.28600000000006
1502,45.28199999999924
1503,45.28100000000268
1504,45.27699999999459
1505,45.27700000000186
1506,45.27599999999802
1507,45.27700000000186
1508,45.262000000002445
1509,45.271999999997206
1510,45.28600000000006
1511,45.31100000000151
1512,45.27700000000186
1513,45.271999999997206
1514,45.27700000000186
1515,45.286999999996624
1516,45.2870000000039
1517,45.021999999997206
1518,45.292999999997846
1519,45.2870000000039
1520,45.286999999996624
1521,45.30600000000413
1525,45.31100000000151
1526,45.236999999993714
1528,45.2870000000039
1530,45.271999999997206
1531,41.55600000000413
1533,42.27699999999459
1534,36.38300000000163
1535,42.29200000000128
1536,42.29699999999866
1537,42.3070000000007
1538,42.25800000000163
1539,42.29699999999866
1540,32.27399999999761
1542,42.29200000000128
1543,45.315999999998894
1544,45.278000000005704
1545,45.291999999994005
1546,45.28200000000652
1547,45.286999999996624
1549,45.271999999997206
1550,35.25900000000547
1551,45.28199999999924
1552,45.31199999999808
1553,45.28499999999622
1554,45.29200000000128
1555,45.30200000000332
1556,45.23199999999633
1557,45.266999999999825
1558,45.291000000004715
1559,45.30599999999686
1560,45.27700000000186
1561,45.28199999999924
1562,26.010000000002037
1563,45.286999999996624
1564,45.300999999999476
1565,45.296000000002095
1566,45.28100000000268
1567,45.3070000000007
1568,45.30599999999686
1569,45.300999999999476
1570,45.266999999999825
1571,45.28199999999924
1572,45.23200000000361
1573,45.271999999997206
1574,45.271999999997206
1575,45.27700000000186
1576,45.27300000000105
1577,45.27700000000186
1578,45.30199999999604
1580,9.906000000002678
1581,45.320999999996275
1582,44.83100000000559
1583,45.286999999996624
1585,45.291000000004715
1586,45.29599999999482
1587,45.27700000000186
1588,45.28600000000006
1589,45.237999999997555
1590,45.2760000000053
1591,45.29699999999866
1592,45.28600000000006
1593,45.28199999999924
1594,45.25200000000041
1595,45.29099999999744
1596,45.25200000000041
1597,45.29200000000128
1598,9.832000000002154
1599,45.320999999996275
1601,42.22899999999936
1602,42.2980000000025
1603,42.27300000000105
1605,42.26799999999639
1607,45.317000000002736
1608,13.67500000000291
1609,45.29200000000128
1610,45.3119999999908
1611,45.286000000007334
1612,45.286999999996624
1613,45.2670000000071
1614,45.197999999989406
1615,45.271999999997206
1616,45.27600000001257
1617,45.25699999999779
1618,45.27700000000186
1620,45.26699999999255
1621,45.28100000000268
1622,45.286999999996624
1623,45.286000000007334
1624,45.271999999997206
1626,45.27700000000186
1627,45.29099999999744
1628,45.06599999999162
1629,45.2670000000071
1630,45.221999999994296
1631,45.287000000011176
1632,45.27599999999802
1633,45.28199999999197
1634,45.30100000000675
1635,45.288000000000466
1636,36.40699999999197
1637,38.06700000001001
1638,45.271999999997206
1639,45.24799999999232
1640,41.00200000000768
1641,4.982000000003609
1642,45.271999999997206
1643,45.25299999999697
1644,45.270999999993364
1645,45.27700000000186
1646,45.262000000002445
1647,45.25200000000768
1648,45.28199999999197
1649,45.286000000007334
1650,45.31100000000151
1651,45.25199999999313
1652,45.262000000002445
1653,8.698000000003958
1654,45.28199999999197
1655,45.25200000000768
1656,35.538000000000466
1657,45.26199999998789
1658,45.286000000007334
1659,45.26699999999255
1660,45.262000000002445
1661,45.25699999999779
1662,45.262000000002445
1663,36.270000000004075
1664,30.952999999994063
1665,45.2670000000071
1666,45.26699999999255
1667,45.263000000006286
1668,45.271999999997206
1669,45.27300000000105
1670,45.237999999997555
1671,45.2670000000071
1672,45.26799999999639
1673,45.0850000000064
1674,45.19399999998859
1675,45.262000000002445
1676,45.25699999999779
1677,45.26600000000326
1679,45.286999999996624
1680,45.177999999999884
1681,45.11500000000524
1682,45.13400000000547
1683,45.212999999988824
1684,45.203000000008615
1685,45.20799999999872
1686,45.271999999997206
1687,45.24199999999837
1688,45.19800000000396
1689,45.21899999999732
1690,45.22299999999814
1691,45.263000000006286
1692,45.16400000000431
1693,45.22799999998824
1694,45.21899999999732
1695,45.213000000003376
1696,45.49800000000687
1697,45.1929999999993
1698,45.19400000000314
1699,45.2609999999986
1700,45.18899999999849
1701,45.187999999994645
1702,43.3179999999993
1704,2.504000000000815
1705,45.211999999999534
1706,45.18400000000838
1707,45.1929999999993
1708,45.163999999989755
1709,45.203000000008615
1710,45.22699999999895
1711,45.2329999999929
1712,17.95100000000093
1713,45.237000000008265
1714,45.153999999994994
1715,40.67699999999604
1716,45.18899999999849
1717,45.211999999999534
1718,45.253000000011525
1719,45.23199999998906
1720,45.25200000000768
1721,45.228000000002794
1722,45.262999999991735
1723,45.263000000006286
1724,45.25699999999779
1725,45.23399999999674
1726,45.262000000002445
1727,45.23300000000745
1728,45.296999999991385
1729,45.262000000002445
1731,45.262000000002445
1732,45.2609999999986
1733,43.81399999999849
1734,45.29200000000128
1735,45.28100000000268
1736,45.25199999999313
1737,45.2670000000071
1738,45.24799999999232
1739,45.25699999999779
1740,45.23200000000361
1741,45.262000000002445
1742,45.24700000000303
1743,45.25699999999779
1744,45.27300000000105
1745,45.31599999999162
1746,45.29700000000594
1747,45.26799999999639
1748,45.27700000000186
1749,45.25299999999697
1750,45.3070000000007
1751,45.2670000000071
1752,45.26699999999255
1753,45.24199999999837
1754,45.27200000001176
1755,45.211999999999534
1756,45.20799999999872
1757,45.2329999999929
1758,45.21800000000803
1759,45.21699999998964
1760,45.213000000003376
1761,45.213000000003376
1762,45.20799999999872
1763,45.21799999999348
1764,45.227000000013504
1765,45.24799999999232
1766,45.23200000000361
1767,45.25199999999313
1768,45.21800000000803
1769,45.20299999999406
1770,45.021000000007916
1771,38.45899999998801
1772,45.203000000008615
1773,45.203999999997905
1774,45.24300000000221
1775,45.22299999999814
1776,45.22400000000198
1777,45.22299999999814
1778,45.21799999999348
1779,45.1990000000078
1780,45.213000000003376
1781,45.212999999988824
1782,45.203000000008615
1783,45.213000000003376
1784,45.20299999999406
1785,45.24199999999837
1786,32.36699999999837
1787,45.23300000000745
1788,45.22699999999895
1789,45.22299999999814
1790,45.25199999999313
1791,45.24700000000303
1792,45.23300000000745
1793,45.12399999999616
1794,45.20299999999406
1795,45.18899999999849
1796,43.16600000001199
1797,45.15799999999581
1798,45.145000000004075
1799,45.16799999999057
1800,45.169000000008964
1801,45.16899999999441
1802,45.153999999994994
1803,45.13500000000931
1804,45.14999999999418
1805,45.169000000008964
1806,45.163999999989755
1807,45.169999999998254
1808,45.13000000000466
1809,45.153999999994994
1810,45.15899999999965
1811,45.15899999999965
1812,45.13900000001013
1813,45.14899999999034
1814,38.753000000011525
1815,6.5679999999993015
1816,45.153999999994994
1817,45.138999999995576
1818,45.15899999999965
1819,45.129000000000815
1820,45.15899999999965
1821,45.14900000000489
1822,45.14900000000489
1823,45.153999999994994
1824,45.14900000000489
1825,45.154999999998836
1826,45.154999999998836
1827,45.153999999994994
1828,45.154999999998836
1829,21.16599999999744
1830,45.145000000004075
1831,43.83900000000722
1832,45.212999999988824
1833,21.54899999999907
1834,45.13900000001013
1835,45.125
1836,45.17299999999523
1837,45.14900000000489
1839,45.16899999999441
1840,45.15899999999965
1841,38.39900000000489
1842,45.17399999999907
1843,26.270999999993364
1844,45.1929999999993
1845,45.228000000002794
1846,45.18300000000454
1847,45.177999999999884
1848,45.19400000000314
1849,45.187999999994645
1850,45.20799999999872
1851,45.203000000008615
1852,45.187999999994645
1854,45.1929999999993
1855,45.19400000000314
1856,22.495999999999185
1857,45.17299999999523
1859,44.94400000000314
1860,44.97699999999895
1861,45.18499999999767
1862,45.21800000000803
1863,45.18399999999383
1864,31.83299999999872
1865,45.16400000000431
1866,31.97499999999127
1867,45.22300000001269
1868,45.20299999999406
1869,45.22699999999895
1870,35.513999999995576
1871,45.203000000008615
1874,45.20299999999406
1875,42.802999999999884
1876,45.187999999994645
1877,45.177999999999884
1878,45.18400000000838
1882,45.1929999999993
1883,45.16899999999441
1884,45.1929999999993
1885,45.169000000008964
1886,6.915999999997439
1887,45.177999999999884
1888,45.16000000000349
1889,29.38300000000163
1890,45.16899999999441
1892,45.179999999993015
1894,45.179000000003725
1895,45.15899999999965
1896,35.828999999997905
1897,28.455000000001746
1898,35.453999999997905
1899,45.15000000000873
1900,45.12399999999616
1901,45.16899999999441
1902,45.17300000000978
1903,45.17399999999907
1904,45.17299999999523
1905,45.179000000003725
1906,45.13400000000547
1907,45.16899999999441
1908,45.15899999999965
1909,45.138999999995576
1910,29.093000000008033
1911,45.163999999989755
1912,45.15000000000873
1913,45.19199999999546
1914,45.14900000000489
1915,45.153999999994994
1916,45.153999999994994
1917,45.129000000000815
1918,45.17399999999907
1919,45.203000000008615
1920,45.18899999999849
1921,45.18899999999849
1922,45.1990000000078
1923,45.18899999999849
1924,45.18399999999383
1926,37.60000000000582
1927,45.17899999998917
1928,45.18900000001304
1929,45.18299999998999
1930,45.179000000003725
1931,45.177999999999884
1932,29.00999999999476
1933,45.19800000000396
1934,28.14100000000326
1935,45.16899999999441
1936,45.1880000000092
1937,45.177999999999884
1938,45.19399999998859
1939,45.20700000000943
1940,45.18899999999849
1941,45.20799999999872
1942,45.187999999994645
1943,45.23300000000745
1944,45.19800000000396
1945,45.18399999999383
1946,45.145000000004075
1947,45.19899999999325
1948,45.203999999997905
1949,45.1990000000078
1950,38.40999999998894
1951,45.169000000008964
1952,35.43499999999767
1953,45.18300000000454
1954,45.163999999989755
1955,45.10500000001048
1956,45.138999999995576
1957,45.153999999994994
1958,45.177999999999884
1959,45.154000000009546
1960,45.14899999999034
1961,45.13500000000931
1962,45.15299999999115
1963,45.17399999999907
1964,45.1880000000092
1965,45.21799999999348
1966,45.14400000000023
1967,44.92399999999907
1971,25.388000000006286
1973,6.638999999995576
1974,40.036999999996624
1976,36.55900000000838
1977,39.77700000000186
1979,5.25800000000163
1980,5.120999999999185
1982,5.083999999988009
1983,1.4580000000132713
1985,6.872999999992317
1989,2.779999999998836
1991,0.8080000000045402
1993,0.9459999999962747
1996,26.24899999999616
2000,2.677000000010594
2001,1.9519999999902211
2005,2.7370000000082655
2007,6.13399999999092
2009,0.9560000000055879
2012,1.1720000000059372
2016,2.6559999999881256
2018,6.745999999999185
2019,1.4070000000065193
2021,5.2039999999979045
2022,5.069000000003143
2024,5.195999999996275
2025,39.92699999999604
2026,35.39100000000326
2027,40.330000000001746
2029,6.6450000000040745
2030,29.4829999999929
2031,45.1929999999993
2033,45.1990000000078
2034,45.169999999998254
2035,45.187999999994645
2036,45.13500000000931
2037,45.13399999999092
2038,45.17399999999907
2039,45.15899999999965
2040,45.163000000000466
2041,45.179000000003725
2042,45.20799999999872
2043,45.20799999999872
2044,45.177999999999884
2045,45.1929999999993
2046,45.203000000008615
2047,45.16899999999441
2048,45.187999999994645
2049,45.19400000000314
2050,45.20799999999872
2051,45.20700000000943
2052,14.161999999996624
2053,45.25699999999779
2054,27.047999999995227
2056,8.426000000006752
2057,1.756999999997788
2061,8.625
2065,2.702000000004773
2069,8.645999999993364
2070,1.756999999997788
2072,8.595000000001164
2073,16.002000000007683
2074,45.16899999999441
2075,45.15899999999965
2076,45.17399999999907
2077,45.16400000000431
2078,45.18399999999383
2080,45.154999999998836
2081,45.145000000004075
2083,45.15899999999965
2085,45.16000000000349
2087,7.980999999999767
2088,45.29700000000594
2089,45.187999999994645
2090,45.28199999999197
2091,45.262000000002445
2092,45.22200000000885
2093,45.20299999999406
2094,45.18400000000838
2095,18.23499999998603
2097,45.17400000001362
2098,45.18299999998999
2099,26.12400000001071
2100,1.977999999988242
2102,0.9450000000069849
2103,2.019000000000233
2104,14.039000000004307
2105,18.78499999998894
2106,45.17399999999907
2107,45.20799999999872
2108,45.20800000001327
2109,45.16799999999057
2110,45.22299999999814
2112,39.31399999999849
2113,3.7839999999996508
2114,27.54800000000978
2115,45.17399999999907
2116,45.15899999999965
2117,45.16000000000349
2118,25.97599999999511
2119,45.120999999999185
2120,45.19800000000396
2121,45.18399999999383
2122,45.177999999999884
2123,45.15899999999965
2124,45.154000000009546
2125,45.16799999999057
2126,34.46400000000722
2127,45.20299999999406
2128,45.16800000000512
2129,45.17899999998917
2130,45.16800000000512
2131,45.169000000008964
2132,45.16899999999441
2133,26.21600000000035
2134,45.13000000000466
2135,45.18299999998999
2136,45.095000000001164
2137,6.33200000000943
2138,45.15899999999965
2139,24.04199999998673
2140,45.18900000001304
2141,7.524999999994179
2142,45.15799999999581
2143,45.154000000009546
2144,45.17899999998917
2145,45.18899999999849
2147,45.40500000001339
2148,45.163999999989755
2149,45.179000000003725
2150,45.169999999998254
2151,45.18399999999383
2152,4.094000000011874
2153,45.17899999998917
2154,45.18300000000454
2155,45.179000000003725
2156,45.18300000000454
2157,45.187999999994645
2158,45.16899999999441
2159,45.17399999999907
2160,45.18300000000454
2161,45.179000000003725
2162,45.177999999999884
2163,45.17399999999907
2164,45.163000000000466
2165,45.153999999994994
2166,45.17399999999907
2167,45.046000000002095
2168,45.11500000000524
2169,41.90999999998894
2170,45.169000000008964
2171,45.18399999999383
2172,45.169999999998254
2173,45.14400000000023
2174,45.111000000004424
2175,45.187000000005355
2177,45.12599999998929
2178,45.16400000000431
2179,45.104999999995925
2180,45.16400000000431
2181,45.138999999995576
2182,45.13400000000547
2183,45.14400000000023
2184,45.15899999999965
2185,37.95799999999872
2186,45.120000000009895
2187,45.03599999999278
2188,45.14400000000023
2189,45.11500000000524
2190,45.08499999999185
2191,22.529999999998836
2192,45.16400000000431
2193,45.10000000000582
2194,45.11499999999069
2195,45.095000000001164
2196,45.1140000000014
2197,45.20799999999872
2198,45.153999999994994
2199,45.16000000000349
2200,32.76499999999942
2201,45.11000000000058
2202,45.15000000000873
2203,45.13999999999942
2204,45.17399999999907
2205,45.228000000002794
2206,42.871999999988475
2207,45.154000000009546
2208,45.163999999989755
2209,22.226000000009662
2211,9.085999999995693
2212,45.036000000007334
2213,45.08499999999185
2214,45.13499999999476
2215,45.13400000000547
2216,45.16899999999441
2218,45.119000000006054
2219,45.153999999994994
2220,35.2390000000014
2222,9.536999999996624
2225,9.218000000008033
2228,10.980999999999767
2230,45.14900000000489
2231,45.15899999999965
2232,45.12399999999616
2233,45.14900000000489
2234,45.15899999999965
2235,45.129999999990105
2236,45.1880000000092
2238,8.015999999988708
2241,19.796000000002095
2242,17.46500000001106
2243,27.305999999996857
2244,45.14400000000023
2245,45.163999999989755
2246,45.09100000000035
2247,45.0850000000064
2248,45.145000000004075
2249,45.11099999998987
2250,45.154000000009546
2251,45.14999999999418
2252,45.10599999999977
2253,45.104999999995925
2254,45.13400000000547
2255,45.070999999996275
2256,45.119000000006054
2260,45.046000000002095
2261,45.046000000002095
2262,45.09999999999127
2263,45.13400000000547
2264,45.070999999996275
2265,45.05999999999767
2266,36.84399999999732
2267,45.06600000000617
2268,33.0
2269,45.012000000002445
2270,45.08499999999185
2271,45.13999999999942
2272,28.455000000001746
2273,45.15899999999965
2274,45.1310000000085
2275,45.129999999990105
2276,45.06100000000151
2277,45.07600000000093
2278,45.137000000002445
2279,45.088000000003376
2280,45.138999999995576
2281,45.11000000000058
2282,45.11999999999534
2283,45.10500000001048
2284,45.08999999999651
2285,25.922000000005937
2286,45.12399999999616
2287,45.04200000000128
2290,45.095000000001164
2291,45.09999999999127
2292,45.0060000000085
2293,45.125
2294,29.396999999997206
2295,44.06399999999849
2296,45.095000000001164
2297,45.021999999997206
2298,40.028999999994994
2299,45.036000000007334
2300,45.07600000000093
2301,45.03599999999278
2302,45.00699999999779
2303,45.036000000007334
2304,37.953999999997905
2305,45.07600000000093
2306,45.125
2307,45.08599999999569
2308,45.06100000000151
2309,44.98300000000745
2310,45.00199999999313
2311,45.154000000009546
2312,45.104999999995925
2313,40.471000000005006
2314,45.0909999999858
2315,45.10000000000582
2316,45.129000000000815
2317,45.104999999995925
2318,45.080000000001746
2321,45.021999999997206
2323,45.04100000001199
2324,45.04999999998836
2325,32.78500000000349
2326,42.93000000000757
2327,45.00699999999779
2328,45.02599999999802
2329,45.00699999999779
2330,45.013000000006286
2331,45.01699999999255
2332,44.99199999999837
2333,45.00800000000163
2335,44.99700000000303
2337,45.036999999996624
2338,45.02700000000186
2339,44.937999999994645
2340,44.98200000000361
2341,43.911999999996624
2342,45.0170000000071
2343,45.03100000000268
2344,45.05999999999767
2345,45.05599999999686
2346,43.028999999994994
2347,45.0060000000085
2348,45.012000000002445
2349,45.0509999999922
2350,44.97200000000885
2351,45.04099999999744
2352,44.99700000000303
2354,45.08499999999185
2355,43.67699999999604
2356,45.07500000001164
2357,45.02699999998731
2358,45.06500000000233
2359,45.036000000007334
2360,44.929000000003725
2361,45.045999999987544
2362,45.02700000000186
2363,45.00699999999779
2364,44.99300000000221
2365,45.02700000000186
2366,45.06100000000151
2367,45.125
2368,45.036999999996624
2369,45.012000000002445
2370,45.10000000000582
2371,45.020999999993364
2372,44.98200000000361
2373,45.00699999999779
2374,44.98200000000361
2375,45.021999999997206
2376,45.1140000000014
2378,45.07499999999709
2379,45.05599999999686
2380,40.01499999999942
2381,45.10000000000582
2382,25.896999999997206
2383,45.104999999995925
2384,45.036000000007334
2386,45.036999999996624
2387,44.995999999999185
2388,45.10000000000582
2389,45.07600000000093
2390,45.13399999999092
2391,41.7670000000071
2392,45.07600000000093
2393,45.125
2394,45.021999999997206
2396,45.036999999996624
2397,45.13900000001013
2398,45.1649999999936
2399,45.13999999999942
2400,45.125
2401,35.22400000000198
2402,38.3070000000007
2403,45.1140000000014
2404,45.06599999999162
2405,45.080000000001746
2406,4.236000000004424
2407,45.13000000000466
2408,45.12399999999616
2409,45.14400000000023
2410,45.125
2411,45.06500000000233
2412,45.09999999999127
2413,45.120000000009895
2414,45.138999999995576
2415,45.11000000000058
2416,45.11000000000058
2417,45.04099999999744
2418,44.99300000000221
2419,45.06599999999162
2421,45.037000000011176
2422,45.02700000000186
2423,27.335999999995693
2424,45.080999999991036
2425,45.06600000000617
2426,45.08100000000559
2427,45.02599999999802
2428,45.095000000001164
2429,45.03599999999278
2430,27.74800000000687
2431,45.036999999996624
2432,45.06500000000233
2433,45.07600000000093
2434,45.054999999993015
2435,45.120000000009895
2436,45.06599999999162
2437,45.044999999998254
2438,45.05599999999686
2439,45.11500000000524
2440,45.153999999994994
2441,45.05600000001141
2442,45.1189999999915
2443,45.13000000000466
2444,45.05999999999767
2445,45.10000000000582
2446,45.06599999999162
2447,45.06500000000233
2448,45.16500000000815
2449,45.08599999999569
2450,45.14400000000023
2451,45.130999999993946
2452,45.095000000001164
2453,45.0570000000007
2454,45.145000000004075
2455,45.09999999999127
2456,45.05100000000675
2457,3.0969999999942956
2458,45.07500000001164
2459,45.10999999998603
2460,45.120000000009895
2461,45.15899999999965
2462,33.59399999999732
2463,45.119000000006054
2464,45.18899999999849
2465,45.15899999999965
2466,45.163000000000466
2467,45.11999999999534
2468,45.020999999993364
2469,45.120000000009895
2470,45.13399999999092
2471,45.125
2472,45.125
2473,45.07700000000477
2474,45.06100000000151
2475,45.10099999999511
2476,45.09000000001106
2477,45.03199999999197
2478,45.11500000000524
2479,45.08499999999185
2480,45.021999999997206
2481,45.021000000007916
2482,45.03200000000652
2483,42.18399999999383
2484,2.963000000003376
2486,0.93399999999383
2487,2.9900000000052387
2488,44.92299999999523
2489,45.05999999999767
2490,45.046000000002095
2491,45.05100000000675
2492,45.08599999999569
2493,45.09900000000198
2494,45.02700000000186
2495,44.947999999989406
2496,45.01600000000326
2497,45.036000000007334
2498,45.08999999999651
2499,45.13000000000466
2500,45.07499999999709
2501,29.85899999999674
2502,45.00199999999313
2503,13.111000000004424
2504,2.9830000000074506
2506,0.9479999999894062
2507,2.9800000000104774
2508,31.97400000000198
2509,45.15999999998894
2510,45.07100000001083
2511,45.104999999995925
2512,45.01699999999255
2513,45.096000000005006
2514,45.04700000000594
2515,45.07600000000093
2516,45.080999999991036
2517,45.07499999999709
2518,45.120000000009895
2519,45.080000000001746
2520,25.8579999999929
2521,45.00699999999779
2522,23.296000000002095
2523,45.00699999999779
2524,45.01600000000326
2526,45.02700000000186
2527,44.97699999999895
2528,44.98200000000361
2529,44.99199999999837
2530,44.96699999998964
2531,44.978000000002794
2532,23.777000000001863
2533,44.95700000000943
2534,44.996999999988475
2535,44.98200000000361
2537,44.987000000008265
2538,45.036999999996624
2539,45.06500000000233
2540,45.021999999997206
2541,24.39999999999418
2542,45.00699999999779
2543,45.037000000011176
2544,45.00699999999779
2545,22.58499999999185
2546,44.99800000000687
2547,29.038999999989755
2548,45.04700000000594
2549,4.820000000006985
2551,1.9919999999983702
2553,0.9360000000015134
2554,1.9660000000003492
2555,28.75
2556,45.01699999999255
2557,44.98200000000361
2558,44.99199999999837
2559,10.032999999995809
2560,44.987000000008265
2561,44.97699999999895
2562,35.096999999994296
2563,45.021000000007916
2564,45.00699999999779
2565,41.49700000000303
2566,44.92299999999523
2567,45.020999999993364
2568,45.0170000000071
2569,45.046000000002095
2570,45.080000000001746
2571,44.996999999988475
2572,44.96800000000803
2573,38.453999999997905
2574,44.99300000000221
2575,24.70999999999185
2576,45.04200000000128
2577,44.963000000003376
2578,44.99300000000221
2579,45.00199999999313
2580,44.963000000003376
2581,40.70600000000559
2582,45.04200000000128
2583,45.04999999998836
2584,45.02200000001176
2585,44.96699999998964
2586,44.97300000001269
2587,45.005999999993946
2588,44.986999999993714
2589,45.02700000000186
2590,44.96700000000419
2591,44.971999999994296
2592,45.00200000000768
2593,45.021999999997206
2595,38.09299999999348
2596,45.01400000001013
2597,45.005999999993946
2598,44.99199999999837
2599,44.963000000003376
2600,45.005999999993946
2601,44.95800000001327
2602,44.96699999998964
2603,45.0170000000071
2604,44.138999999995576
2605,45.00200000000768
2606,45.036999999996624
2607,45.00299999999697
2608,44.9829999999929
2609,44.97300000001269
2610,45.03599999999278
2611,45.00200000000768
2612,44.961999999999534
2613,44.9829999999929
2614,45.05000000000291
2615,5.418999999994412
2616,45.04200000000128
2617,45.044999999998254
2618,45.05100000000675
2619,45.03199999999197
2620,45.0060000000085
2621,44.99700000000303
2622,44.98199999998906
2623,44.98200000000361
2624,45.00699999999779
2625,45.00699999999779
2626,45.037000000011176
2627,45.030999999988126
2628,45.02300000000105
2629,44.98200000000361
2630,45.00299999999697
2631,44.99199999999837
2632,44.99800000000687
2634,45.00699999999779
2635,44.99700000000303
2636,44.97699999999895
2637,44.986999999993714
2638,44.987000000008265
2639,45.03599999999278
2640,44.99700000000303
2641,44.963000000003376
2642,44.98200000000361
2643,45.02599999999802
2644,45.02599999999802
2645,45.012000000002445
2647,45.012000000002445
2648,45.00099999998929
2649,45.05800000000454
2650,44.93099999999686
2651,44.99700000000303
2652,44.986999999993714
2654,43.10700000000361
2655,44.99199999999837
2656,44.99199999999837
2657,44.98200000000361
2658,45.021999999997206
2659,44.99300000000221
2660,45.00699999999779
2661,44.98800000001211
2662,45.036999999996624
2663,45.04099999999744
2664,45.03200000000652
2665,45.01699999999255
2666,45.012000000002445
2667,31.168999999994412
2668,44.987000000008265
2669,45.046000000002095
2671,45.045999999987544
2674,45.012000000002445
2675,45.01600000000326
2676,45.09100000000035
2677,45.054999999993015
2678,44.99200000001292
2679,45.02699999998731
2680,45.02600000001257
2683,45.0509999999922
2684,45.04099999999744
2685,45.06100000000151
2686,44.02599999999802
2687,45.095000000001164
2688,45.0570000000007
2689,45.00200000000768
2690,39.754999999990105
2695,8.896000000007916
2697,0.9759999999951106
2698,3.06699999999546
2701,2.8920000000071013
2702,45.012000000002445
2703,45.012000000002445
2704,45.0509999999922
2706,44.99199999999837
2707,45.01600000000326
2708,44.986999999993714
2709,45.10000000000582
2710,45.11500000000524
2711,45.02599999999802
2714,33.33400000000256
2716,45.00199999999313
2720,44.99199999999837
2721,21.696000000010827
2722,44.97699999999895
2724,27.773000000001048
2725,44.87399999999616
2726,45.08999999999651
2727,45.021999999997206
2728,35.30199999999604
2729,45.021000000007916
2730,44.978000000002794
2731,44.927999999999884
2732,45.04099999999744
2733,45.01600000000326
2735,44.99700000000303
2736,44.96899999999732
2737,2.055999999996857
2738,44.99300000000221
2739,44.9829999999929
2740,44.99700000000303
2742,44.978000000002794
2745,45.07600000000093
2746,45.04899999999907
2748,45.0
2749,44.98200000000361
2750,44.996999999988475
2751,45.046000000002095
2752,45.095000000001164
2753,45.080000000001746
2754,24.960000000006403
2755,45.070999999996275
2756,45.10899999999674
2757,45.104999999995925
2758,45.11500000000524
2759,45.095000000001164
2760,7.597999999998137
2761,45.11000000000058
2762,45.104999999995925
2763,45.05100000000675
2764,34.63999999999942
2765,28.73399999999674
2766,45.10000000000582
2767,45.080999999991036
2768,45.1140000000014
2769,45.13000000000466
2770,31.5570000000007
2771,45.1359999999986
2772,45.054999999993015
2773,45.07600000000093
2774,45.11000000000058
2775,45.120999999999185
2776,44.987000000008265
2777,27.046999999991385
2778,45.10100000000966
2779,45.11999999999534
2780,45.070000000006985
2781,45.00199999999313
2782,45.06100000000151
2783,45.08999999999651
2784,45.10000000000582
2785,45.08999999999651
2787,5.311000000001513
2788,39.38199999999779
2789,45.0109999999986
2790,45.05100000000675
2791,45.046000000002095
2792,45.0109999999986
2793,45.095000000001164
2794,45.01699999999255
2795,45.036000000007334
2796,45.09999999999127
2797,34.46899999999732
2798,45.00200000000768
2799,45.04200000000128
2800,45.11999999999534
2801,44.99800000000687
2802,45.11000000000058
2803,45.036999999996624
2804,44.99199999999837
2805,45.01699999999255
2806,45.129000000000815
2807,45.0850000000064
2808,45.11999999999534
2809,44.99700000000303
2810,44.971999999994296
2811,45.046000000002095
2812,45.00200000000768
2813,44.986999999993714
2815,45.03100000000268
2816,45.00699999999779
2817,44.879000000000815
2818,44.830000000001746
2819,3.8729999999923166
2820,43.32300000000396
2821,27.506999999997788
2822,45.05100000000675
2823,45.021999999997206
2824,44.99199999999837
2825,28.047000000005937
2826,44.97699999999895
2827,44.99700000000303
2828,44.99300000000221
2829,26.765999999988708
2830,44.95900000000256
2831,44.98300000000745
2832,23.413999999989755
2833,44.99199999999837
2834,45.00800000000163
2835,45.02700000000186
2836,45.04099999999744
2838,44.99199999999837
2839,44.91400000000431
2840,45.00100000000384
2841,44.963000000003376
2842,44.97699999999895
2843,44.96799999999348
2844,42.57600000000093
2845,45.00699999999779
2846,44.987000000008265
2847,44.97299999999814
2848,44.95699999999488
2849,44.963000000003376
2850,44.927999999999884
2851,44.95299999999406
2852,44.9380000000092
2853,44.95299999999406
2854,44.98300000000745
2855,44.9829999999929
2856,44.94800000000396
2857,44.86999999999534
2858,44.919000000008964
2859,44.962999999988824
2860,44.95799999999872
2861,44.961999999999534
2862,44.94300000001385
2863,44.95799999999872
2864,44.937999999994645
2865,44.82499999999709
2866,44.961999999999534
2867,44.95799999999872
2868,44.913000000000466
2869,44.93300000000454
2870,44.95299999999406
2871,44.987000000008265
2872,44.95799999999872
2873,44.95299999999406
