,A,id_A,wc_A,feature_A,us_weld_dist_wc_ft_A,wt_A,depth_in_A,length_in_A,width_in_A,orientation_deg_A,pressure_1_A,pressure_2_A,joint_length_A,lat_A,lng_A,comments_A,us_weld_id_A,feature_category_A,us_weld_dist_coord_m_A,pipe_section_A,section_sequence_A,orientation_x_A,orientation_y_A,h_dist_A,wc_norm_A,B,id_B,wc_B,feature_B,us_weld_dist_wc_ft_B,wt_B,depth_in_B,length_in_B,width_in_B,orientation_deg_B,pressure_1_B,pressure_2_B,joint_length_B,lat_B,lng_B,comments_B,us_weld_id_B,feature_category_B,us_weld_dist_coord_m_B,pipe_section_B,section_sequence_B,orientation_x_B,orientation_y_B,h_dist_B,wc_norm_B,match_score
91,1324,12380,53329.964,WELD,45.021999999997206,0.219,,,,,,,19.552000000003318,32.43186246,-104.13755909,,12390.0,,13.774358784975856,1228,0,,,283.0508544381491,53329.964,1322,12380,53687.622,WELD,45.24799999999959,0.219,,,,,,,19.65899999999965,32.43186246,-104.13755909,,12390.0,,13.774358784975856,1228,0,,,283.0508544381491,53503.101306268385,0.6640318545310951
92,1665,15330,66333.583,WELD,45.021999999997206,0.219,,,,,,,37.82799999999406,32.46280826,-104.15828477,,15340.0,,13.763971854143517,1523,0,,,286.9783245833472,66333.583,1637,15330,66772.793,WELD,45.271999999997206,0.219,,,,,,,38.06700000001001,32.46280826,-104.15828477,,15340.0,,13.763971854143517,1523,0,,,286.9783245833472,66543.32308895423,0.6537267700109717
93,1691,15590,67404.304,WELD,30.763999999995576,0.219,,,,,,,36.05900000000838,32.46503777,-104.16056168,,15600.0,,9.404639554582314,1549,0,,,287.2901214723078,67404.304,1663,15590,67849.913,WELD,30.952999999994063,0.219,,,,,,,36.270000000004075,32.46503777,-104.16056168,,15600.0,,9.404639554582314,1549,0,,,287.2901214723078,67616.74304552695,0.6565372305162099
94,1692,15600,67435.068,WELD,44.96700000000419,0.219,,,,,,,30.763999999995576,32.46510205,-104.16062683,,15610.0,,13.749593766872025,1550,0,,,287.29909327014,67435.068,1664,15600,67880.866,WELD,45.2670000000071,0.219,,,,,,,30.952999999994063,32.46510205,-104.16062683,,15610.0,,13.749593766872025,1550,0,,,287.29909327014,67647.5897180572,0.6585147006238814
95,1860,17220,74557.297,WELD,44.945999999996275,0.219,,,,,,,21.080000000001746,32.47994599,-104.17574973,,17230.0,,13.616434168323154,1712,0,,,289.3745391848137,74557.297,1829,17220,75037.188,WELD,45.145000000004075,0.219,,,,,,,21.16599999999744,32.47994599,-104.17574973,,17230.0,,13.616434168323154,1712,0,,,289.3745391848137,74779.32884690115,0.6649622005375503
96,1864,17260,74712.265,WELD,44.96700000000419,0.219,,,,,,,21.429999999993015,32.48026726,-104.17607352,,17270.0,,13.72749485411599,1716,0,,,289.4193447056568,74712.265,1833,17260,75192.934,WELD,45.13900000001013,0.219,,,,,,,21.54899999999907,32.48026726,-104.17607352,,17270.0,,13.72749485411599,1716,0,,,289.4193447056568,74934.53983969337,0.6634107863686998
97,1872,17330,75020.147,WELD,44.9890000000014,0.219,,,,,,,38.20999999999185,32.48089956,-104.17673884,,17340.0,,13.740756753890299,1723,0,,,289.50856779304274,75020.147,1841,17330,75502.247,WELD,45.17399999999907,0.219,,,,,,,38.39900000000489,32.48089956,-104.17673884,,17340.0,,13.740756753890299,1723,0,,,289.50856779304274,75242.79031041844,0.6585147006226416
98,1874,17350,75091.315,WELD,45.021999999997206,0.219,,,,,,,26.179000000003725,32.48104195,-104.1768975,,17360.0,,13.744809489614322,1725,0,,,289.5289875765461,75091.315,1843,17350,75573.692,WELD,45.1929999999993,0.219,,,,,,,26.270999999993364,32.48104195,-104.1768975,,17360.0,,13.744809489614322,1725,0,,,289.5289875765461,75313.98988780752,0.6647167927723346
99,1895,17540,75909.874,WELD,45.1310000000085,0.219,,,,,,,31.811999999990803,32.48268487,-104.17871748,,17550.0,,13.790551388486948,1744,0,,,289.7642134541297,75909.874,1864,17540,76395.852,WELD,45.16400000000431,0.219,,,,,,,31.83299999999872,32.48268487,-104.17871748,,17550.0,,13.790551388486948,1744,0,,,289.7642134541297,76133.32566422592,0.6665647896026247
100,1962,18140,78454.198,WELD,44.945999999996275,0.219,,,,,,,28.83200000000943,32.48823315,-104.18373245,,18150.0,,13.747287584365905,1804,0,,,290.51680442527936,78454.198,1932,18140,78951.476,WELD,45.19800000000396,0.219,,,,,,,29.00999999999476,32.48823315,-104.18373245,,18150.0,,13.747287584365905,1804,0,,,290.51680442527936,78680.17077256685,0.6594259088557233
101,1965,18160,78527.124,WELD,44.94600000001083,0.219,,,,,,,27.979999999995925,32.48839804,-104.18386784,,18170.0,,13.744059727695843,1806,0,,,290.53866632728455,78527.124,1934,18160,79024.815,WELD,45.16899999999441,0.219,,,,,,,28.14100000000326,32.48839804,-104.18386784,,18170.0,,13.744059727695843,1806,0,,,290.53866632728455,78753.25784382642,0.6607311257834351
102,1981,18320,79240.138,WELD,44.94499999999243,0.219,,,,,,,38.2100000000064,32.49000517,-104.18519956,,18330.0,,13.740332479409917,1822,0,,,290.75220015316313,79240.138,1950,18320,79741.108,WELD,45.169000000008964,0.219,,,,,,,38.40999999998894,32.49000517,-104.18519956,,18330.0,,13.740332479409917,1822,0,,,290.75220015316313,79467.09028677926,0.6575516491389982
103,2100,19330,83050.685,WELD,44.90099999999802,0.219,,,,,,,34.24700000000303,32.49854648,-104.19220854,,19340.0,,13.75165130069319,1923,0,,,291.88460944610125,83050.685,2126,19570,83654.452,WELD,45.20299999999406,0.219,,,,,,,34.46400000000722,32.49854648,-104.19220854,,19580.0,,13.75165130069319,1947,0,,,291.88460944610125,83366.9914552045,0.6559624386621129
104,2113,19460,83556.209,WELD,44.90200000000186,0.219,,,,,,,23.896999999997206,32.49981604,-104.1928846,,19470.0,,13.74947692932119,1936,0,,,292.03934571092225,83556.209,2139,19700,84162.665,WELD,45.18900000001304,0.219,,,,,,,24.04199999998673,32.49981604,-104.1928846,,19710.0,,13.74947692932119,1960,0,,,292.03934571092225,83873.45867927396,0.6618440862736041
105,2163,19900,85443.993,WELD,44.96799999999348,0.219,,,,,,,37.81600000000617,32.50456255,-104.19540779,,19910.0,,13.77024878575946,1980,0,,,292.617692539765,85443.993,2185,20140,86060.844,WELD,45.120000000009895,0.219,,,,,,,37.95799999999872,32.50456255,-104.19540779,,20150.0,,13.77024878575946,2004,0,,,292.617692539765,85765.11719433943,0.662040199914037
106,2169,19960,85691.144,WELD,44.92399999999907,0.219,,,,,,,22.411999999996624,32.50518576,-104.19573365,,19970.0,,13.767074704232279,1986,0,,,292.6934264167924,85691.144,2191,20200,86308.874,WELD,45.16400000000431,0.219,,,,,,,22.529999999998836,32.50518576,-104.19573365,,20210.0,,13.767074704232279,2010,0,,,292.6934264167924,86012.29517992017,0.6634650145876395
107,2197,20230,86821.103,WELD,9.470000000001164,0.28,,,,,,,35.013000000006286,32.50808879,-104.19652332,,20240.0,,2.7748350047696473,2013,0,,,293.0191427049714,86821.103,2220,20470,87444.124,WELD,9.536999999996624,0.28,,,,,,,35.2390000000014,32.50808879,-104.19652332,,20480.0,,2.7748350047696473,2037,0,,,293.0191427049714,87143.64545259096,0.6550720589105639
108,2203,20260,86850.369,WELD,44.93499999999767,0.219,,,,,,,10.776000000012573,32.50814368,-104.1965795,,20270.0,,13.72976531214416,2016,0,,,293.02683403784306,86850.369,2228,20500,87473.86,WELD,45.14900000000489,0.219,,,,,,,10.980999999999767,32.50814368,-104.1965795,,20510.0,,13.72976531214416,2040,0,,,293.02683403784306,87173.27930567015,0.6570968880715671
109,2260,20760,88935.654,WELD,44.978000000002794,0.219,,,,,,,25.872999999992317,32.51297182,-104.19986343,,20770.0,,13.724947472194778,2066,0,,,293.64177967800754,88935.654,2285,21000,89565.407,WELD,45.12399999999616,0.219,,,,,,,25.922000000005937,32.51297182,-104.19986343,,21010.0,,13.724947472194778,2090,0,,,293.64177967800754,89257.64157719961,0.6661123792362101
110,2381,21810,93571.234,WELD,38.27500000000873,0.219,,,,,,,35.20699999999488,32.52459443,-104.20608414,,21820.0,,11.703364707200723,2171,0,,,295.0594894934031,93571.234,2401,22050,94206.186,WELD,38.3070000000007,0.219,,,,,,,35.22400000000198,32.52459443,-104.20608414,,22060.0,,11.703364707200723,2195,0,,,295.0594894934031,93882.47891439845,0.6665999001757564
111,2382,21820,93609.509,WELD,45.03299999999581,0.219,,,,,,,38.27500000000873,32.52468962,-104.2061374,,21830.0,,13.77368615952332,2172,0,,,295.07118649507606,93609.509,2402,22060,94244.493,WELD,45.1140000000014,0.219,,,,,,,38.3070000000007,32.52468962,-104.2061374,,22070.0,,13.77368615952332,2196,0,,,295.07118649507606,93920.65432500863,0.666430156374542
112,2402,22020,94451.387,WELD,45.00100000000384,0.219,,,,,,,27.335999999995693,32.52679898,-104.20727007,,22030.0,,13.764705591941878,2192,0,,,295.328617529039,94451.387,2423,22260,95087.656,WELD,45.080999999991036,0.219,,,,,,,27.335999999995693,32.52679898,-104.20727007,,22270.0,,13.764705591941878,2216,0,,,295.328617529039,94760.92095346573,0.6666666666666666
113,2409,22090,94749.281,WELD,45.020999999993364,0.219,,,,,,,27.762000000002445,32.52754521,-104.20767134,,22100.0,,13.770363966135124,2199,0,,,295.4197098940432,94749.281,2430,22330,95385.789,WELD,45.036999999996624,0.219,,,,,,,27.74800000000687,32.52754521,-104.20767134,,22340.0,,13.770363966135124,2223,0,,,295.4197098940432,95058.02982890478,0.6666213841269398
114,2501,22970,98318.54,WELD,45.021000000007916,0.219,,,,,,,25.80799999998999,32.5363822,-104.21272409,,22980.0,,13.760883401433354,2287,0,,,296.5096237543897,98318.54,2520,23210,98960.515,WELD,45.00699999999779,0.219,,,,,,,25.8579999999929,32.5363822,-104.21272409,,23220.0,,13.760883401433354,2311,0,,,296.5096237543897,98620.47619298613,0.6660895441990636
115,2504,22990,98386.858,WELD,45.0,0.219,,,,,,,23.296999999991385,32.53654926,-104.21282583,,23000.0,,13.75975918548484,2289,0,,,296.53045944911884,98386.858,2522,23230,99028.818,WELD,45.00699999999779,0.219,,,,,,,23.296000000002095,32.53654926,-104.21282583,,23240.0,,13.75975918548484,2313,0,,,296.53045944911884,98688.5445635426,0.6666664356176915
116,2556,23460,100181.444,WELD,45.0,0.219,,,,,,,38.44999999999709,32.54094091,-104.21549275,,23470.0,,13.748096030393341,2336,0,,,297.0779024800814,100181.444,2573,23700,100822.288,WELD,44.99300000000221,0.219,,,,,,,38.453999999997905,32.54094091,-104.21549275,,23710.0,,13.748096030393341,2360,0,,,297.0779024800814,100475.85376726599,0.6666629699022014
117,2558,23480,100251.149,WELD,45.0,0.219,,,,,,,24.705000000001746,32.54111223,-104.21559446,,23490.0,,13.757063662947614,2338,0,,,297.0991718421158,100251.149,2575,23720,100891.991,WELD,45.04200000000128,0.219,,,,,,,24.70999999999185,32.54111223,-104.21559446,,23730.0,,13.757063662947614,2362,0,,,297.0991718421158,100545.31732864538,0.6666608904902317
118,2806,25630,109360.749,WELD,45.054000000003725,0.219,,,,,,,27.554999999993015,32.56447067,-104.22531728,,25640.0,,13.773944907790675,2553,0,,,299.8448970148368,109360.749,2821,25870,109997.241,WELD,45.05100000000675,0.219,,,,,,,27.506999999997788,32.56447067,-104.22531728,,25880.0,,13.773944907790675,2577,0,,,299.8448970148368,109619.2896433214,0.6661347544799877
119,2817,25740,109799.745,WELD,45.021000000007916,0.219,,,,,,,23.438999999998487,32.56564476,-104.22564959,,25750.0,,13.763597694115848,2564,0,,,299.97709866820884,109799.745,2832,25980,110435.442,WELD,44.99199999999837,0.219,,,,,,,23.413999999989755,32.56564476,-104.22564959,,25990.0,,13.763597694115848,2588,0,,,299.97709866820884,110055.98536746553,0.6665222922789259
120,2870,26250,112074.953,WELD,45.06500000000233,0.219,,,,,,,26.02599999999802,32.57189195,-104.22566597,,26260.0,,13.780734394730953,2615,0,,,300.6155827562815,112074.953,2884,26490,112707.099,WELD,45.070999999996275,0.219,,,,,,,26.06500000000233,32.57189195,-104.22566597,,26500.0,,13.780734394730953,2639,0,,,300.6155827562815,112319.83893836582,0.666315426230911
121,2882,26370,112550.946,WELD,45.06600000000617,0.219,,,,,,,25.262000000002445,32.57320098,-104.22564309,,26380.0,,13.771839700228721,2627,0,,,300.74842676932235,112550.946,2896,26610,113182.899,WELD,44.99199999999837,0.219,,,,,,,25.24000000000524,32.57320098,-104.22564309,,26620.0,,13.771839700228721,2651,0,,,300.74842676932235,112794.0045051897,0.666554857677634
122,2914,26670,113806.056,WELD,45.09799999999814,0.219,,,,,,,34.562999999994645,32.57665225,-104.22558824,,26680.0,,13.797411714812732,2657,0,,,301.0989302968331,113806.056,2926,26910,114437.687,WELD,45.00199999999313,0.219,,,,,,,34.537000000011176,32.57665225,-104.22558824,,26920.0,,13.797411714812732,2681,0,,,301.0989302968331,114044.48214971213,0.666510514089047
123,2917,26700,113926.809,WELD,45.07700000000477,0.219,,,,,,,30.555999999996857,32.57698445,-104.22558271,,26710.0,,13.78926051750304,2660,0,,,301.1326628341462,113926.809,2929,26940,114558.217,WELD,45.03100000000268,0.219,,,,,,,30.52599999999802,32.57698445,-104.22558271,,26950.0,,13.78926051750304,2684,0,,,301.1326628341462,114164.59811391825,0.6664587873601863
124,2981,27320,116654.692,WELD,35.39300000001094,0.219,,,,,,,25.413999999989755,32.58448813,-104.22545507,,27330.0,,10.821954618187068,2722,0,,,301.8947076985172,116654.692,2995,27560,117282.981,WELD,35.37699999999313,0.219,,,,,,,25.422000000005937,32.58448813,-104.22545507,,27570.0,,10.821954618187068,2746,0,,,301.8947076985172,116880.00220496752,0.6666518798547393
125,3077,28260,120718.951,WELD,45.120999999999185,0.219,,,,,,,10.577999999994063,32.59566272,-104.2252663,,28270.0,,13.795983175078694,2816,0,,,303.0303123775045,120718.951,3092,28500,121344.562,WELD,45.1929999999993,0.219,,,,,,,10.588000000003376,32.59566272,-104.2252663,,28510.0,,13.795983175078694,2840,0,,,303.0303123775045,120927.63116054964,0.6666435625613415
126,3081,28300,120889.17,WELD,45.044000000008964,0.219,,,,,,,35.04399999999441,32.59613078,-104.22526181,,28310.0,,13.774553357546013,2820,0,,,303.0780223329568,120889.17,3096,28540,121515.267,WELD,45.18899999999849,0.219,,,,,,,35.16000000000349,32.59613078,-104.22526181,,28550.0,,13.774553357546013,2844,0,,,303.0780223329568,121097.74976728496,0.663572124326183
127,3102,28510,121818.581,WELD,27.564999999987776,0.219,,,,,,,38.7670000000071,32.59868577,-104.22521662,,28520.0,,8.430736886094785,2841,0,,,303.3377217267269,121818.581,3118,28750,122447.97,WELD,27.688999999998487,0.219,,,,,,,38.911000000007334,32.59868577,-104.22521662,,28760.0,,8.430736886094785,2865,0,,,303.3377217267269,122027.2488145176,0.6619098999858942
128,3104,28520,121846.146,WELD,45.06600000000617,0.219,,,,,,,27.564999999987776,32.59876158,-104.2252152,,28530.0,,13.780424798591099,2842,0,,,303.3454251226944,121846.146,3120,28760,122475.659,WELD,45.19800000000396,0.219,,,,,,,27.688999999998487,32.59876158,-104.2252152,,28770.0,,13.780424798591099,2866,0,,,303.3454251226944,122054.84269930067,0.663132920799435
129,3161,29070,123896.715,WELD,45.021000000007916,0.219,,,,,,,10.49199999999837,32.60439968,-104.22511747,,29080.0,,13.761333417064185,2897,0,,,303.9187348586587,123896.715,3177,29310,124533.81,WELD,45.24300000000221,0.219,,,,,,,10.54299999999057,32.60439968,-104.22511747,,29320.0,,13.761333417064185,2921,0,,,303.9187348586587,124105.92369031385,0.6660662494627644
130,3186,29310,124933.789,WELD,45.06599999999162,0.219,,,,,,,29.802999999999884,32.6072074,-104.22462976,,29320.0,,13.775226317373011,2921,0,,,304.1882517185116,124933.789,3202,29550,125575.549,WELD,45.11999999999534,0.219,,,,,,,29.89299999999639,32.6072074,-104.22462976,,29560.0,,13.775226317373011,2945,0,,,304.1882517185116,125144.08418509636,0.6648004132144055
131,3189,29340,125059.619,WELD,45.021999999997206,0.219,,,,,,,35.66600000001199,32.60754709,-104.2245526,,29350.0,,13.757168461995025,2924,0,,,304.22020101448896,125059.619,3205,29580,125701.538,WELD,45.104999999995925,0.219,,,,,,,35.69100000000617,32.60754709,-104.2245526,,29590.0,,13.757168461995025,2948,0,,,304.22020101448896,125269.64039694708,0.6665222922790939
132,3198,29420,125399.717,WELD,45.163999999989755,0.219,,,,,,,24.71600000000035,32.60846618,-104.22435014,,29430.0,,13.808015714104478,2932,0,,,304.3068837291581,125399.717,3214,29660,126041.687,WELD,45.08999999999651,0.219,,,,,,,24.66500000000815,32.60846618,-104.22435014,,29670.0,,13.808015714104478,2956,0,,,304.3068837291581,125608.62094211223,0.6660662494627644
133,3200,29440,125481.704,WELD,45.07700000000477,0.219,,,,,,,36.82300000000396,32.60868785,-104.22430147,,29450.0,,13.777928520419735,2934,0,,,304.3277977314067,125481.704,3216,29680,126123.591,WELD,45.11999999999534,0.219,,,,,,,36.81399999999849,32.60868785,-104.22430147,,29690.0,,13.777928520419735,2958,0,,,304.3277977314067,125690.24359151353,0.6666479522181343
134,3239,29810,127136.061,WELD,45.04300000000512,0.219,,,,,,,39.945999999996275,32.61315767,-104.22329938,,29820.0,,13.777475429719866,2971,0,,,304.74889495053117,127136.061,3255,30050,127777.225,WELD,44.986999999993714,0.219,,,,,,,39.912000000011176,32.61315767,-104.22329938,,30060.0,,13.777475429719866,2995,0,,,304.74889495053117,127338.19714958241,0.666399680932526
135,3241,29830,127213.812,WELD,45.03299999999581,0.219,,,,,,,32.70799999999872,32.61336797,-104.22325313,,29840.0,,13.775693653497544,2973,0,,,304.7687462751529,127213.812,3257,30070,127854.908,WELD,45.05100000000675,0.219,,,,,,,32.695999999996275,32.61336797,-104.22325313,,30080.0,,13.775693653497544,2997,0,,,304.7687462751529,127415.61329865255,0.6666333972623767
136,3262,30030,128040.264,WELD,45.044000000008964,0.219,,,,,,,26.45199999999022,32.61560216,-104.22275439,,30040.0,,13.7794707204341,2993,0,,,304.97940936347146,128040.264,3277,30270,128681.148,WELD,45.125,0.219,,,,,,,26.422999999995227,32.61560216,-104.22275439,,30280.0,,13.7794707204341,3017,0,,,304.97940936347146,128239.01505975497,0.6664724110319947
137,3268,30070,128206.039,WELD,45.04399999999441,0.219,,,,,,,30.611000000004424,32.61605025,-104.22265377,,30080.0,,13.778817495573822,2997,0,,,305.0216462838139,128206.039,3282,30310,128847.043,WELD,44.98199999998906,0.219,,,,,,,30.610000000000582,32.61605025,-104.22265377,,30320.0,,13.778817495573822,3021,0,,,305.0216462838139,128404.34018944863,0.6666664356176848
138,3341,30700,130866.27,WELD,45.020999999993364,0.219,,,,,,,28.51600000000326,32.62294906,-104.2248326,,30710.0,,13.773717028432454,3060,0,,,305.80775036098686,130866.27,3352,30940,131506.157,WELD,45.03699999998207,0.219,,,,,,,28.558000000019092,32.62294906,-104.2248326,,30950.0,,13.773717028432454,3084,0,,,305.80775036098686,131054.31979655083,0.6662593451932872
139,3390,31170,132946.412,WELD,45.087999999988824,0.219,,,,,,,34.51900000000023,32.62866382,-104.22464592,,31180.0,,13.771683375418203,3107,0,,,306.38658491096214,132946.412,3401,31410,133585.591,WELD,45.06600000002072,0.219,,,,,,,34.49699999997392,32.62866382,-104.22464592,,31420.0,,13.771683375418203,3131,0,,,306.38658491096214,133126.61067776725,0.6665548576773382
140,3396,31220,133137.406,WELD,45.06500000000233,0.219,,,,,,,25.480999999999767,32.62918762,-104.22460571,,31230.0,,13.782431512133849,3112,0,,,306.4388119979783,133137.406,3407,31460,133776.623,WELD,44.93300000001909,0.219,,,,,,,25.465999999985797,32.62918762,-104.22460571,,31470.0,,13.782431512133849,3136,0,,,306.4388119979783,133316.98645868676,0.6666146846816394
141,3401,31270,133351.401,WELD,45.130999999993946,0.219,,,,,,,33.75500000000466,32.62977485,-104.22455919,,31280.0,,13.799287240918138,3117,0,,,306.4973139238807,133351.401,3412,31510,133990.26,WELD,44.98299999997835,0.219,,,,,,,33.72200000000885,32.62977485,-104.22455919,,31520.0,,13.799287240918138,3141,0,,,306.4973139238807,133529.88958857235,0.6664151491795177
142,3408,31330,133588.279,WELD,45.06599999999162,0.219,,,,,,,26.463000000017928,32.63042348,-104.22448786,,31340.0,,13.782352812592286,3123,0,,,306.5612121969953,133588.279,3418,31570,134226.749,WELD,45.03599999999278,0.219,,,,,,,26.463000000017928,32.63042348,-104.22448786,,31580.0,,13.782352812592286,3147,0,,,306.5612121969953,133765.56621894776,0.6666666666666666
143,3413,31380,133799.808,WELD,45.07600000000093,0.219,,,,,,,31.244999999995343,32.631002,-104.22441534,,31390.0,,13.78532301702375,3128,0,,,306.617884087671,133799.808,3423,31620,134438.073,WELD,45.070000000006985,0.219,,,,,,,31.18900000001304,32.631002,-104.22441534,,31630.0,,13.78532301702375,3152,0,,,306.617884087671,133976.1642942808,0.6659428837462951
144,3416,31410,133924.993,WELD,45.05500000002212,0.219,,,,,,,35.09799999999814,32.63134437,-104.2243723,,31420.0,,13.775184027948558,3131,0,,,306.6514197648046,133924.993,3426,31650,134563.231,WELD,45.046000000002095,0.219,,,,,,,35.11600000000908,32.63134437,-104.2243723,,31660.0,,13.775184027948558,3155,0,,,306.6514197648046,134100.8923607216,0.6665918151764519
145,3497,32190,137250.835,WELD,45.06600000002072,0.219,,,,,,,14.345000000001164,32.64047347,-104.22375865,,32200.0,,13.776585864778275,3209,0,,,307.5653403912858,137250.835,3505,32430,137887.129,WELD,45.12000000002445,0.219,,,,,,,14.371999999973923,32.64047347,-104.22375865,,32440.0,,13.776585864778275,3233,0,,,307.5653403912858,137413.37235070617,0.6664982744503685
146,3505,32240,137380.955,WELD,42.02000000001863,0.28,,,,,,,24.20199999999022,32.64079786,-104.22382968,,32250.0,,12.82157789218599,3214,0,,,307.60118248996315,137380.955,3513,32480,138017.663,WELD,42.08100000000559,0.28,,,,,,,24.32699999999022,32.64079786,-104.22382968,,32490.0,,12.82157789218599,3238,0,,,307.60118248996315,137543.4579499071,0.6630760043979919
147,3612,33240,141774.789,WELD,2.445000000006985,0.219,,,,,,,29.20299999997951,32.65152311,-104.23026726,,33250.0,,0.7470703155460489,3314,0,,,308.9340236462767,141774.789,3618,33480,142411.148,WELD,2.4540000000270084,0.219,,,,,,,29.205999999976484,32.65152311,-104.23026726,,33490.0,,0.7470703155460489,3338,0,,,308.9340236462767,141921.85077327222,0.6666645872316153
148,3616,33270,141857.693,WELD,44.9890000000014,0.219,,,,,,,35.30600000001141,32.65173075,-104.23037896,,33280.0,,13.758310447430476,3317,0,,,308.95935969004216,141857.693,3621,33510,142493.98,WELD,45.006999999983236,0.219,,,,,,,35.3410000000149,32.65173075,-104.23037896,,33520.0,,13.758310447430476,3341,0,,,308.95935969004216,142004.3982348762,0.666383751697179
149,3723,34310,146438.109,WELD,42.29300000000512,0.28,,,,,,,10.720000000001164,32.66340065,-104.23599004,,34320.0,,12.928095410850135,3421,0,,,310.35918007626077,146438.109,3729,34550,147076.706,WELD,42.4199999999837,0.28,,,,,,,10.77400000000489,32.66340065,-104.23599004,,34560.0,,12.928095410850135,3445,0,,,310.35918007626077,146571.38199147207,0.665993608035042
150,3726,34340,146548.721,WELD,45.021000000007916,0.219,,,,,,,26.29999999998836,32.6636831,-104.23612358,,34350.0,,13.762001711645365,3424,0,,,310.39297803625817,146548.721,3732,34580,147187.522,WELD,45.095000000001164,0.219,,,,,,,26.26600000000326,32.6636831,-104.23612358,,34590.0,,13.762001711645365,3448,0,,,310.39297803625817,146681.81732449675,0.666399680932526
151,3899,35990,153682.784,WELD,20.80799999998999,0.219,,,,,,,35.68800000002375,32.6787523,-104.25065448,,36000.0,,6.356162277188641,3589,0,,,312.4645991683743,153682.784,3909,36230,154327.647,WELD,20.788000000000466,0.219,,,,,,,35.71899999998277,32.6787523,-104.25065448,,36240.0,,6.356162277188641,3613,0,,,312.4645991683743,153797.41509208444,0.6664447024554047
152,3901,36000,153703.592,WELD,45.04399999999441,0.219,,,,,,,20.80799999998999,32.67880226,-104.25068748,,36010.0,,13.759064405129418,3590,0,,,312.4709178358219,153703.592,3911,36240,154348.435,WELD,44.977000000013504,0.219,,,,,,,20.788000000000466,32.67880226,-104.25068748,,36250.0,,13.759064405129418,3614,0,,,312.4709178358219,153818.1316826753,0.6665742598535852
153,3945,36420,155568.069,WELD,34.96700000000419,0.219,,,,,,,34.62899999998626,32.68326907,-104.25366814,,36430.0,,10.687318263507182,3632,0,,,313.0369579762215,155568.069,3955,36660,156214.61,WELD,34.97900000002119,0.219,,,,,,,34.69399999998859,32.68326907,-104.25366814,,36670.0,,10.687318263507182,3656,0,,,313.0369579762215,155677.8961355284,0.6656919123907402
154,3949,36430,155603.036,WELD,45.0,0.219,,,,,,,34.96700000000419,32.68335325,-104.25372325,,36440.0,,13.74692593739734,3633,0,,,313.04758683910006,155603.036,3959,36670,156249.589,WELD,45.0570000000007,0.219,,,,,,,34.97900000002119,32.68335325,-104.25372325,,36680.0,,13.74692593739734,3657,0,,,313.04758683910006,155712.7549782395,0.6666333972622959
155,3955,36490,155849.335,WELD,44.9890000000014,0.219,,,,,,,21.13499999998021,32.68394319,-104.25411676,,36500.0,,13.741944876415904,3639,0,,,313.12234005404747,155849.335,3965,36730,156496.082,WELD,45.11999999999534,0.219,,,,,,,21.11699999999837,32.68394319,-104.25411676,,36740.0,,13.741944876415904,3663,0,,,313.12234005404747,155958.40124360964,0.666591815176694
156,3959,36530,155987.938,WELD,45.03299999999581,0.219,,,,,,,25.862999999983003,32.68427405,-104.25434071,,36540.0,,13.756420494133469,3643,0,,,313.1643828346949,155987.938,3969,36770,156634.897,WELD,45.03599999999278,0.219,,,,,,,25.87400000001071,32.68427405,-104.25434071,,36780.0,,13.756420494133469,3667,0,,,313.1643828346949,156096.73939652822,0.6666387109025959
157,3967,36610,156329.794,WELD,45.16400000001886,0.219,,,,,,,26.48499999998603,32.68509128,-104.25488622,,36620.0,,13.773627303572276,3651,0,,,313.26795129198376,156329.794,3977,36850,156976.656,WELD,45.03100000001723,0.219,,,,,,,26.496999999973923,32.68509128,-104.25488622,,36860.0,,13.773627303572276,3675,0,,,313.26795129198376,156437.3244111397,0.6666333972624573
158,3973,36650,156479.456,WELD,40.8179999999993,0.219,,,,,,,26.75800000000163,32.68544919,-104.25512532,,36660.0,,12.469883106516853,3655,0,,,313.31331667149567,156479.456,3982,36890,157126.053,WELD,40.789999999979045,0.219,,,,,,,26.771000000007916,32.68544919,-104.25512532,,36900.0,,12.469883106516853,3679,0,,,313.31331667149567,156586.20821354998,0.6666276216624044
159,4006,36970,157878.266,WELD,45.03299999999581,0.219,,,,,,,33.38399999999092,32.68883319,-104.25724563,,36980.0,,13.77203500446972,3687,0,,,313.7371385237726,157878.266,4016,37210,158523.587,WELD,45.10599999999977,0.219,,,,,,,33.38300000000163,32.68883319,-104.25724563,,37220.0,,13.77203500446972,3711,0,,,313.7371385237726,157978.94150750895,0.6666664356176915
160,4009,36990,157946.912,WELD,45.087999999988824,0.219,,,,,,,23.613000000012107,32.68902059,-104.25727288,,37000.0,,13.792536274699211,3689,0,,,313.75732907862323,157946.912,4018,37230,158592.348,WELD,45.05100000000675,0.219,,,,,,,23.654999999998836,32.68902059,-104.25727288,,37240.0,,13.792536274699211,3713,0,,,313.75732907862323,158047.4663047775,0.6662593451938513
161,4201,38610,165055.026,WELD,24.15999999997439,0.219,,,,,,,32.04100000002654,32.70841854,-104.26022926,,38620.0,,7.391812333231238,3851,0,,,315.85273279986484,165055.026,4204,38850,165702.117,WELD,24.151000000012573,0.219,,,,,,,32.04300000000512,32.70841854,-104.26022926,,38860.0,,7.391812333231238,3875,0,,,315.85273279986484,165132.81234906433,0.6666657424717269
